RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
280,2247,BRA,COUTINHO Claudio (BRA),S,5,TONINHO CEREZO,,O64'
293,741,ALG,MEKHLOUFI Rachid (ALG),S,14,Djamel ZIDANE,,O64'
294,750,ARG,MENOTTI Cesar Luis (ARG),S,4,Daniel BERTONI,,O64'
294,877,ENG,GREENWOOD Ron (ENG),S,21,Tony WOODCOCK,,O64'
308,476,CAN,WAITERS Tony (ENG),S,15,Paul JAMES,,O64'
309,536,PAR,RE Cayetano (PAR),S,2,Juan TORALES,,O64'
3468,422,BEL,THYS Guy (BEL),S,8,Enzo SCIFO,,O64'
322,355,USA,GANSLER Bob (USA),S,14,John STOLLMEYER,,O64'
322,161,IRL,CHARLTON Jack (ENG),S,9,John ALDRIDGE,,O64'
322,160,ENG,ROBSON Bobby (ENG),S,7,Bryan ROBSON,C,O64'
322,152,IRL,CHARLTON Jack (ENG),S,9,John ALDRIDGE,,O64'
322,364,YUG,OSIM Ivica (BIH),S,11,Zlatko VUJOVIC,C,O64'
323,55,BEL,THYS Guy (BEL),S,9,Marc DE GRIJSE,,O64'
337,3067,CMR,MICHEL Henri (FRA),S,19,David EMBE,,O64'
337,3069,NED,Dick ADVOCAAT (NED),S,17,Gaston TAUMENT,,O64'
337,3076,GER,VOGTS Berti (GER),S,10,MATTH�US,C,O64'
337,3077,IRL,CHARLTON Jack (ENG),S,9,John ALDRIDGE,,O64'
337,3080,SWE,SVENSSON Tommy (SWE),S,7,Henrik LARSSON,,O64'
337,3079,RUS,SADYRIN Pavel (RUS),S,14,Igor KORNEEV,,O64'
796,3097,ESP,CLEMENTE Javier (ESP),S,10,Jose Maria BAKERO,,O64'
796,3098,NED,Dick ADVOCAAT (NED),S,3,Frank RIJKAARD,,O64'
1014,8764,KSA,AL KARASHI Mohamed (KSA),S,11,F. AL-MEHALLEL,,O64'
1014,8768,USA,SAMPSON Steve (USA),S,2,Frankie HEJDUK,,O64'
1025,8784,NED,HIDDINK Guus (NED),S,7,R. de BOER,,O64'
43950100,43950011,ITA,TRAPATTONI Giovanni (ITA),S,11,DONI,,O64'
43950100,43950009,CRO,JOZIC Mirko (CRO),S,9,SUKER,C,O64'
43950100,43950013,JPN,TROUSSIER Philippe (FRA),S,18,ONO,,O64'
43950100,43950014,POL,ENGEL Jerzy (POL),S,10,KALUZNY,,O64'
43950100,43950021,SWE,SODERBERG Tommy (SWE),S,10,ALLBACK,,O64'
43950100,43950023,ARG,BIELSA Marcelo (ARG),S,18,GONZALEZ,,O64'
97410100,97410009,ITA,LIPPI Marcello (ITA),S,11,GILARDINO ,,O64'
97410100,97410015,UKR,BLOKHIN Oleg (UKR),S,21,ROTAN,,O64'
97410100,97410017,GER,J�rgen KLINSMANN (GER),S,3,FRIEDRICH,,O64'
97410100,97410041,CZE,BRUCKNER Karel (CZE),S,15,BAROS,,O64'
97410200,97410054,SUI,KUHN Koebi (SUI),S,22,YAKIN,,O64'
249722,300111116,AUS,VERBEEK Pim (NED),S,19,GARCIA,,O64'
249722,300111117,JPN,OKADA Takeshi (JPN),S,8,MATSUI,,O64'
249722,300111115,KOR,HUH Jungmoo (KOR),S,19,KIHUN,,O64'
249722,300061461,USA,Bob BRADLEY (USA),S,19,EDU,,O64'
249722,300061468,GHA,RAJEVAC Milovan (SRB),S,12,TAGOE,,O64'
249722,300061486,CIV,ERIKSSON Sven Goran (SWE),S,10,GERVINHO,,O64'
249722,300061486,CIV,ERIKSSON Sven Goran (SWE),S,18,KEITA,,O64'
249717,300061501,ENG,CAPELLO Fabio (ITA),S,16,MILNER,,O64'
249718,300061506,PAR,MARTINO Gerardo (ARG),S,8,E. BARRETO,,O64'
255931,300186471,GRE,SANTOS Fernando (POR),S,17,GEKAS,,O64'
255931,300186498,ESP,DEL BOSQUE Vicente (ESP),S,19,DIEGO COSTA,,O64'
255931,300186486,ENG,HODGSON Roy (ENG),S,19,STERLING,,O64'
255931,300186495,KOR,HONG Myungbo (KOR),S,17,C Y LEE,,O64'
255951,300186487,BRA,SCOLARI Luiz Felipe (BRA),S,9,FRED,,O64'
255951,300186487,BRA,SCOLARI Luiz Felipe (BRA),S,9,FRED,,O64'
250,1813,ENG,RAMSEY Alf (ENG),S,9,Bobby CHARLTON,,O65'
250,1813,ENG,RAMSEY Alf (ENG),S,22,Jeff ASTLE,,O65'
250,1752,BEL,GOETHALS Raymond (BEL),S,16,Odilon POLLEUNIS,,O65'
262,1985,BRA,ZAGALLO Mario (BRA),S,8,LEIVINHA,,O65'
262,2085,POL,GORSKI Kazimierz (POL),S,14,Zygmunt MASZCZYK,,O65'
262,2175,SCO,ORMOND Willie (SCO),S,8,Kenny DALGLISH,,O65'
262,1953,AUS,RASIC Rale (YUG),S,12,Adrian ALSTON,,O65'
262,2062,GDR,BUSCHNER Georg (GER),S,16,Harald IRMSCHER,,O65'
263,1946,GDR,BUSCHNER Georg (GER),S,8,Wolfram LOEWE,,O65'
293,994,PER,TIM (BRA),S,7,Geronimo BARBADILLO,,O65'
293,994,PER,TIM (BRA),S,9,Julio Cesar URIBE,,O65'
293,790,SCO,STEIN Jock (SCO),S,7,Gordon STRACHAN,,O65'
293,739,ALG,MEKHLOUFI Rachid (ALG),S,10,Lakhdar BELLOUMI,,O65'
293,962,HON,DE LA PAZ Jose (HON),S,14,Juan CRUZ,,O65'
294,783,BEL,THYS Guy (BEL),S,15,Maurits DE SCHRIJVER,,O65'
308,459,BUL,VUTSOV Ivan (BUL),S,7,Bozhidar ISKRENOV,,O65'
308,459,ITA,BEARZOT Enzo (ITA),S,16,Bruno CONTI,,O65'
308,394,ITA,BEARZOT Enzo (ITA),S,16,Bruno CONTI,,O65'
308,567,HUN,MEZEY Gyorgy (HUN),S,20,Kalman KOVACS,,O65'
322,180,URU,TABAREZ Oscar (URU),S,7,Antonio ALZAMENDI,,O65'
322,180,URU,TABAREZ Oscar (URU),S,20,Ruben PEREIRA,,O65'
322,263,ITA,VICINI Azeglio (ITA),S,11,Fernando DE NAPOLI,,O65'
322,74,BRA,LAZARONI Sebastiao (BRA),S,11,ROM�RIO (Rom�rio de Souza Faria),,O65'
323,129,CRC,MILUTINOVIC Bora (YUG),S,8,German CHAVARRIA,,O65'
337,3065,KOR,KIM Ho Kon (KOR),S,11,J W SEO,,O65'
337,3078,ITA,SACCHI Arrigo (ITA),S,13,BAGGIO D.,,O65'
338,3085,BEL,VAN HIMST Paul (BEL),S,5,Rudi SMIDTS,,O65'
1014,8727,CMR,LE ROY Claude (FRA),S,14,Augustine SIMO,,O65'
1014,8733,NED,HIDDINK Guus (NED),S,10,Clarence SEEDORF,,O65'
1014,8733,NED,HIDDINK Guus (NED),S,21,Jimmy Floyd HASSELBAINK,,O65'
1014,8734,JPN,OKADA Takeshi (JPN),S,9,Masashi NAKAYAMA,,O65'
1014,8740,TUN,KASPERCZAK Henryk (POL),S,18,BEN SLIMANE,,O65'
1014,8738,USA,SAMPSON Steve (USA),S,11,Eric WYNALDA,,O65'
1014,8744,ITA,MALDINI Cesare (ITA),S,18,R. BAGGIO,,O65'
1014,8748,ESP,CLEMENTE Javier (ESP),S,10,RAUL,,O65'
1014,8761,ESP,CLEMENTE Javier (ESP),S,11,ALFONSO,,O65'
1014,8765,BEL,LEEKENS Georges (BEL),S,14,Enzo SCIFO,C,O65'
1024,8773,BRA,ZAGALLO Mario (BRA),S,20,BEBETO,,O65'
1024,8776,FRA,JACQUET Aime (FRA),S,12,Thierry HENRY,,O65'
1024,8775,NGA,MILUTINOVIC Bora (YUG),S,4,KANU,,O65'
1025,8781,FRA,JACQUET Aime (FRA),S,19,Christian KAREMBEU,,O65'
43950100,43950021,NGA,ONIGBINDE Adegboye (NGA),S,3,BABAYARO,,O65'
43950100,43950041,CRC,GUIMARAES Alexandre (CRC),S,8,SOLIS,,O65'
43950200,43950051,SWE,SODERBERG Tommy (SWE),S,10,ALLBACK,,O65'
43950300,43950058,USA,ARENA Bruce (USA),S,2,HEJDUK,,O65'
97410100,97410024,IRN,IVANKOVIC Branko (CRO),S,8,A.KARIMI,,O65'
97410100,97410044,CRO,KRANJCAR Zlatko (CRO),S,19,KRANJCAR,,O65'
97410300,97410059,ENG,Sven-G�ran ERIKSSON (SWE),S,11,J COLE,,O65'
97410500,97410063,GER,J�rgen KLINSMANN (GER),S,11,KLOSE,,O65'
249722,300061461,ALG,SAADANE Rabah (ALG),S,11,DJEBBOUR,,O65'
249722,300061491,CHI,Marcelo BIELSA (ARG),S,7,SANCHEZ,,O65'
255931,300186475,POR,PAULO BENTO (POR),S,5,F. COENTR�O,,O65'
255931,300186479,BEL,WILMOTS Marc (BEL),S,19,DEMBELE,,O65'
255931,300186511,NGA,KESHI Stephen (NGA),S,7,MUSA,,O65'
255931,300186484,CRC,PINTO Jorge Luis (COL),S,9,CAMPBELL J.,,O65'
250,1893,MAR,VIDINIC Blagoje (YUG),S,3,Boujamaa BENKHRIF,,O66'
569,1838,FRG,SCHOEN Helmut (FRG),S,15,Bernd PATZKE,,O66'
262,1949,ITA,VALCAREGGI Ferruccio (ITA),S,5,Francesco MORINI,,O66'
262,1949,ITA,VALCAREGGI Ferruccio (ITA),S,10,Gianni RIVERA,,O66'
264,1984,BRA,ZAGALLO Mario (BRA),S,18,ADEMIR DA GUIA,,O66'
278,2253,BRA,COUTINHO Claudio (BRA),S,18,GIL,,O66'
278,2337,SWE,ERICSON Georg (SWE),S,10,Thomas SJOBERG,,O66'
293,1051,NZL,ADSHEAD John (NZL),S,6,Robert ALMOND,,O66'
293,959,NIR,BINGHAM Billy (NIR),S,16,Norman WHITESIDE,,O66'
293,770,FRG,DERWALL Jupp (GER),S,11,Karl-Heinz RUMMENIGGE,C,O66'
676,921,FRA,HIDALGO Michel (FRA),S,5,Gerard JANVION,,O66'
308,439,BRA,SANTANA Tele (BRA),S,8,CASAGRANDE,,O66'
3469,564,FRA,MICHEL Henri (FRA),S,16,Bruno BELLONE,,O66'
322,26,CMR,NEPOMNYASHCHI Valeri (RUS),S,10,Louis MFEDE,,O66'
322,342,URS,LOBANOVSKYI Valeriy (UKR),S,8,Gennadi LITOVCHENKO,,O66'
323,196,NED,BEENHAKKER Leo (NED),S,2,Berry VAN AERLE,,O66'
337,3065,BOL,Xavier AZKARGORTA URIARTE (ESP),S,18,Luis RAMALLO,,O66'
337,3066,IRL,CHARLTON Jack (ENG),S,11,Steve STAUNTON,,O66'
338,3090,USA,MILUTINOVIC Bora (YUG),S,7,Hugo PEREZ,,O66'
796,3097,ITA,SACCHI Arrigo (ITA),S,15,Antonio CONTE,,O66'
1014,8744,CMR,LE ROY Claude (FRA),S,7,Francois OMAM-BIYIK,C,O66'
1014,8744,CMR,LE ROY Claude (FRA),S,10,MBOMA,,O66'
1014,8753,GER,VOGTS Berti (GER),S,17,Christian ZIEGE,,O66'
1014,8753,YUG,SANTRAC Slobodan (SRB),S,20,Dejan STANKOVIC,,O66'
1014,8765,KOR,KIM Pyung Seok (KOR),S,12,LEE S. H.,,O66'
1025,8782,DEN,JOHANSSON Bo (SWE),S,18,MOLLER,,O66'
1027,8788,FRA,JACQUET Aime (FRA),S,9,Stephane GUIVARCH,,O66'
43950100,43950006,PAR,MALDINI Cesare (ITA),S,8,ALVARENGA,,O66'
43950100,43950010,TUR,GUNES Senol (TUR),S,3,BULENT KORKMAZ  ,,O66'
43950100,43950010,TUR,GUNES Senol (TUR),S,10,YILDIRAY BASTURK,,O66'
43950100,43950012,CHN,MILUTINOVIC Bora (YUG),S,20,CH YANG,,O66'
43950100,43950026,CHN,MILUTINOVIC Bora (YUG),S,19,H QI,,O66'
43950100,43950028,CRC,GUIMARAES Alexandre (CRC),S,10,CENTENO,,O66'
43950200,43950052,ESP,CAMACHO Jose Antonio (ESP),S,11,DE PEDRO,,O66'
43950200,43950051,SEN,METSU Bruno (FRA),S,4,P.M. DIOP,,O66'
97410100,97410001,CRC,GUIMARAES Alexandre (CRC),S,5,MARTINEZ G.,,O66'
97410100,97410004,TRI,BEENHAKKER Leo (NED),S,18,THEOBALD,,O66'
97410100,97410033,GER,J�rgen KLINSMANN (GER),S,8,FRINGS,,O66'
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,18,H. VALDEZ,,O66'
97410100,97410047,ESP,ARAGONES Luis (ESP),S,18,CESC,,O66'
97410200,97410050,MEX,LA VOLPE Ricardo (ARG),S,18,A. GUARDADO,,O66'
249722,300061489,CIV,ERIKSSON Sven Goran (SWE),S,8,KALOU,,O66'
249722,300061495,HON,MENDOZA Alexis (COL),S,20,GUEVARRA,C,O66'
249722,300061469,AUS,VERBEEK Pim (NED),S,23,BRESCIANO,,O66'
249722,300061494,ESP,DEL BOSQUE Vicente (ESP),S,8,XAVI,,O66'
249722,300061467,AUS,VERBEEK Pim (NED),S,16,VALERI,,O66'
249722,300061467,AUS,VERBEEK Pim (NED),S,23,BRESCIANO,,O66'
249722,300061479,PAR,MARTINO Gerardo (ARG),S,7,CARDOZO,,O66'
255931,300186479,ALG,HALILHODZIC Vahid (BIH),S,15,SOUDANI,,O66'
255931,300186514,FRA,DESCHAMPS Didier (FRA),S,5,SAKHO,,O66'
255931,300186458,NGA,KESHI Stephen (NGA),S,18,BABATUNDE,,O66'
255931,300186480,KOR,HONG Myungbo (KOR),S,18,S W KIM,,O66'
255953,300186488,CRC,PINTO Jorge Luis (COL),S,9,CAMPBELL J.,,O66'
255953,300186488,CRC,PINTO Jorge Luis (COL),S,9,CAMPBELL J.,,O66'
1014,8747,BUL,BONEV Hristo (BUL),S,11,ILIEV,,O66' Y66'
250,1902,MEX,CARDENAS Raul (MEX),S,18,Mario VELARDE,,O67'
250,1747,SLV,CARRASCO Hernan (CHI),S,14,Mauricio MANZANO,,O67'
251,1768,BRA,ZAGALLO Mario (BRA),S,8,GERSON,,O67'
3477,1843,URU,HOHBERG Juan (URU),S,10,Ildo MANEIRO,,O67'
262,1952,ARG,CAP Vladislao (ARG),S,5,Angel BARGAS,,O67'
262,2004,CHI,ALAMOS Luis (CHI),S,18,Jorge SOCIAS,,O67'
263,1983,NED,MICHELS Rinus (NED),S,15,Rob RENSENBRINK,,O67'
278,2433,MEX,ROCA Jose (MEX),S,6,Guillermo MENDIZABAL,,O67'
278,2199,ARG,MENOTTI Cesar Luis (ARG),S,9,Rene HOUSEMAN,,O67'
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,7,Josef HICKERSBERGER,,O67'
278,2405,PER,CALDERON Marcos (PER),S,3,Rodolfo MANZO,,O67'
279,2196,BRA,COUTINHO Claudio (BRA),S,19,JORGE MENDONCA,,O67'
293,779,HUN,MESZOLY Kalman (HUN),S,5,Sandor MULLER,,O67'
294,783,BEL,THYS Guy (BEL),S,20,Guy VANDERSMISSEN,,O67'
294,877,ESP,SANTAMARIA Jose (URU),S,15,Enrique SAURA,,O67'
308,379,NIR,BINGHAM Billy (NIR),S,7,Steven PENNEY,,O67'
308,628,IRQ,EVARISTO (BRA),S,7,MOHAMED HARIS,,O67'
308,441,NIR,BINGHAM Billy (NIR),S,10,Norman WHITESIDE,,O67'
3464,159,FRG,BECKENBAUER Franz (GER),S,8,Thomas HAESSLER,,O67'
3463,162,ITA,VICINI Azeglio (ITA),S,4,Luigi DE AGOSTINI,,O67'
337,3066,IRL,CHARLTON Jack (ENG),S,15,Tommy COYNE,,O67'
337,3077,NOR,OLSEN Egil (NOR),S,8,LEONHARDSEN,,O67'
337,3081,NED,Dick ADVOCAAT (NED),S,19,Peter VAN VOSSEN,,O67'
3461,3099,SWE,SVENSSON Tommy (SWE),S,10,Martin DAHLIN,,O67'
1014,8747,NGA,MILUTINOVIC Bora (YUG),S,14,Daniel AMOKACHI,,O67'
1014,8750,BEL,LEEKENS Georges (BEL),S,6,Franky VAN DER ELST,C,O67'
1014,8772,CRO,BLAZEVIC Miroslav (BIH),S,8,Robert PROSINECKI,,O67'
1014,8772,ARG,PASSARELLA Daniel (ARG),S,22,Javier ZANETTI,,O67'
43950100,43950008,ESP,CAMACHO Jose Antonio (ESP),S,10,D. TRISTAN,,O67'
43950100,43950010,BRA,SCOLARI Luiz Felipe (BRA),S,11,RONALDINHO,,O67'
43950100,43950009,CRO,JOZIC Mirko (CRO),S,11,BOKSIC,,O67'
43950100,43950015,TUN,SOUAYAH Ammar (TUN),S,11,SELLIMI,C,O67'
43950100,43950036,KSA,AL JOHAR Nasser (KSA),S,14,KHATHRAN,,O67'
43950300,43950060,TUR,GUNES Senol (TUR),S,9,HAKAN SUKUR,C,O67'
97410100,97410002,POL,JANAS Pawel (POL),S,7,SOBOLEWSKI,,O67'
97410100,97410006,SCG,PETKOVIC Ilija (SCG),S,8,KEZMAN,,O67'
97410100,97410016,KSA,MARCOS PAQUETA (BRA),S,18,N. ALTEMYAT ,,O67'
97410100,97410024,POR,SCOLARI Luiz Felipe (BRA),S,18,MANICHE,,O67'
97410100,97410040,IRN,IVANKOVIC Branko (CRO),S,13,H.KAEBI,,O67'
97410100,97410037,NED,VAN BASTEN Marco (NED),S,17,V. PERSIE,,O67'
249722,300061478,NED,Bert VAN MARWIJK (NED),S,23,VAN DER VAART,,O67'
249722,300061475,DEN,OLSEN Morten (DEN),S,8,GR�NKJ�R,,O67'
249722,300061467,SRB,ANTIC Radomir (SRB),S,15,�IGI?,,O67'
249722,300061479,PAR,MARTINO Gerardo (ARG),S,18,H. VALDEZ,,O67'
249722,300061486,PRK,KIM Jong Hun (PRK),S,11,M. IN GUK,,O67'
249722,300061492,HON,RUEDA Reinaldo (COL),S,7,NU�EZ,,O67'
255931,300186507,JPN,ZACCHERONI Alberto (ITA),S,18,OSAKO,,O67'
255931,300186468,CIV,LAMOUCHI Sabri (FRA),S,15,GRADEL,,O67'
255931,300186486,URU,TABAREZ Oscar (URU),S,14,N. LODEIRO,,O67'
255931,300186515,FRA,DESCHAMPS Didier (FRA),S,14,MATUIDI,,O67'
255931,300186506,RUS,CAPELLO Fabio (ITA),S,17,SHATOV,,O67'
255951,300186491,URU,TABAREZ Oscar (URU),S,20,A. GONZALEZ,,O67'
255951,300186491,URU,TABAREZ Oscar (URU),S,20,A. GONZALEZ,,O67'
250,1764,BRA,ZAGALLO Mario (BRA),S,9,TOSTAO,,O68'
250,1820,SLV,CARRASCO Hernan (CHI),S,4,Santiago MENDEZ CORTES,,O68'
262,2062,FRG,SCHOEN Helmut (FRG),S,4,Hans Georg SCHWARZENBECK,,O68'
605,2063,NED,MICHELS Rinus (NED),S,17,Wim RIJSBERGEN,,O68'
279,2349,FRG,SCHOEN Helmut (FRG),S,10,Heinz FLOHE,,O68'
293,896,HUN,MESZOLY Kalman (HUN),S,5,Sandor MULLER,,O68'
293,1012,TCH,VENGLOS Jozef (SVK),S,18,Petr JANECKA,,O68'
293,790,SCO,STEIN Jock (SCO),S,16,Asa HARTFORD,,O68'
294,771,NIR,BINGHAM Billy (NIR),S,16,Norman WHITESIDE,,O68'
308,571,URS,LOBANOVSKYI Valeriy (UKR),S,8,Pavel YAKOVENKO,,O68'
308,377,ALG,SAADANE Rabah (ALG),S,7,Salah ASSAD,,O68'
308,429,PAR,RE Cayetano (PAR),S,11,Alfredo MENDOZA,,O68'
308,441,BRA,SANTANA Tele (BRA),S,18,SOCRATES,,O68'
322,120,COL,MATURANA Francisco (COL),S,19,Freddy RINCON,,O68'
322,175,KOR,LEE Hoe Taik (KOR),S,2,PARK Kyung Hoon,,O68'
337,3053,ROU,IORDANESCU Anghel (ROU),S,11,DUMITRESCU,,O68'
337,3083,NGA,WESTERHOF Clemens (NED),S,9,YEKINI,,O68'
338,3090,BRA,PARREIRA Carlos Alberto (BRA),S,9,ZINHO,,O68'
1014,8728,BUL,BONEV Hristo (BUL),S,9,LUBO PENEV,,O68'
1014,8735,IRN,TALEBI Jalal (IRN),S,9,H. R. ESTILI,,O68'
1014,8739,ROU,IORDANESCU Anghel (ROU),S,16,POPESCU G.,,O68'
1014,8760,CMR,LE ROY Claude (FRA),S,20,OLEMB�,,O68'
1014,8759,NOR,OLSEN Egil (NOR),S,17,H. FLO,,O68'
1014,8769,ROU,IORDANESCU Anghel (ROU),S,17,Ilie DUMITRESCU,,O68'
1024,8779,ARG,PASSARELLA Daniel (ARG),S,7,Claudio LOPEZ,,O68'
1025,8784,ARG,PASSARELLA Daniel (ARG),S,5,Matias ALMEYDA,,O68'
1026,8786,FRA,JACQUET Aime (FRA),S,9,Stephane GUIVARCH,,O68'
43950100,43950009,MEX,Javier AGUIRRE (MEX),S,9,J. BORGETTI,,O68'
43950100,43950013,BEL,WASEIGE Robert (BEL),S,10,WALEM,,O68'
43950100,43950036,KSA,AL JOHAR Nasser (KSA),S,4,SULIMAN,,O68'
43950100,43950044,CRO,JOZIC Mirko (CRO),S,15,SARIC,,O68'
43950100,43950048,USA,ARENA Bruce (USA),S,8,STEWART,,O68'
43950200,43950056,KOR,HIDDINK Guus (NED),S,5,N I KIM,,O68'
97410100,97410003,PAR,RUIZ LEITES Anibal (URU),S,6,BONET,,O68'
97410100,97410009,GHA,DUJKOVIC Ratomir (SRB),S,14,AMOAH,,O68'
97410100,97410014,KOR,Dick ADVOCAAT (NED),S,13,EULYONG,,O68'
97410100,97410020,SWE,Lars LAGERB�CK (SWE),S,21,WILHELMSSON,,O68'
97410100,97410023,ANG,GONCALVES Luis (ANG),S,11,MATEUS,,O68'
97410100,97410026,CZE,BRUCKNER Karel (CZE),S,20,PLASIL,,O68'
97410100,97410033,ECU,SUAREZ Luis (COL),S,15,M. AYOVI,C,O68'
97410300,97410058,ITA,LIPPI Marcello (ITA),S,16,CAMORANESI ,,O68'
97410300,97410058,ITA,LIPPI Marcello (ITA),S,21,PIRLO ,,O68'
97410400,97410062,POR,SCOLARI Luiz Felipe (BRA),S,9,PAULETA,,O68'
249722,300061484,PAR,MARTINO Gerardo (ARG),S,18,H. VALDEZ,,O68'
249722,300061481,PAR,MARTINO Gerardo (ARG),S,18,H. VALDEZ,,O68'
249722,300061488,CIV,ERIKSSON Sven Goran (SWE),S,8,KALOU,,O68'
249722,300061449,RSA,PARREIRA Carlos Alberto (BRA),S,17,PARKER,,O68'
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),S,7,HULK,,O68'
255931,300186473,AUS,POSTECOGLOU Ange (AUS),S,11,OAR,,O68'
255931,300186509,BRA,SCOLARI Luiz Felipe (BRA),S,9,FRED,,O68'
255931,300186500,CRC,PINTO Jorge Luis (COL),S,17,TEJEDA Y.,,O68'
255931,300186467,ESP,DEL BOSQUE Vicente (ESP),S,20,S. CAZORLA,,O68'
255931,300186464,IRN,Carlos QUEIR�S (POR),S,21,DEJAGAH,,O68'
255951,300186491,COL,PEKERMAN Jose (ARG),S,9,TEO,,O68'
255951,300186491,COL,PEKERMAN Jose (ARG),S,9,TEO,,O68'
250,1919,ROU,NICULESCU Angelo (ROU),S,11,Mircea LUCESCU,C,O69'
250,1919,TCH,MARKO Jozef (TCH),S,11,Karol JOKL,,O69'
262,2062,FRG,SCHOEN Helmut (FRG),S,12,Wolfgang OVERATH,,O69'
293,901,HON,DE LA PAZ Jose (HON),S,13,Prudencio NORALES,,O69'
293,764,CHI,SANTIBANEZ Luis Alberto (CHI),S,11,Gustavo MOSCOSO,,O69'
294,788,BRA,SANTANA Tele (BRA),S,9,SERGINHO,,O69'
308,428,MEX,MILUTINOVIC Bora (YUG),S,10,Tomas BOY,C,O69'
308,427,BEL,THYS Guy (BEL),S,21,Stephane DEMOL,,O69'
308,476,CAN,WAITERS Tony (ENG),S,8,Gerry GRAY,,O69'
308,675,POR,JOSE TORRES (POR),S,3,ANTONIO SOUSA,,O69'
714,392,ENG,ROBSON Bobby (ENG),S,16,Peter REID,,O69'
322,161,ENG,ROBSON Bobby (ENG),S,9,Peter BEARDSLEY,,O69'
322,108,CMR,NEPOMNYASHCHI Valeri (RUS),S,6,Emmanuel KUNDE,,O69'
323,102,CMR,NEPOMNYASHCHI Valeri (RUS),S,20,Cyrille MAKANAKY,,O69'
337,3054,MAR,BLINDA Abdellah (MAR),S,10,Mustapha EL HADAOUI,C,O69'
337,3058,KSA,SOLARI Jorge (ARG),S,10,S. OWAIRAN,,O69'
337,3061,NGA,WESTERHOF Clemens (NED),S,12,Samson SIASIA,,O69'
1014,8736,JAM,SIMOES Rene (BRA),S,7,Peter CARGILL,,O69'
1014,8749,KOR,CHA Bum Kun (KOR),S,9,KIM D. H.,,O69'
1024,8776,FRA,JACQUET Aime (FRA),S,17,Emmanuel PETIT,,O69'
1025,8783,GER,VOGTS Berti (GER),S,10,H�SSLER,,O69'
43950100,43950011,ITA,TRAPATTONI Giovanni (ITA),S,14,DI BIAGIO,,O69'
43950100,43950016,POR,OLIVEIRA Antonio (POR),S,23,RUI JORGE,,O69'
43950100,43950030,KOR,HIDDINK Guus (NED),S,6,S C YOO,,O69'
43950100,43950032,POR,OLIVEIRA Antonio (POR),S,11,S. CONCEICAO,,O69'
43950100,43950038,ENG,Sven-G�ran ERIKSSON (SWE),S,11,HESKEY,,O69'
43950100,43950047,POR,OLIVEIRA Antonio (POR),S,9,PAULETA,,O69'
97410100,97410006,NED,VAN BASTEN Marco (NED),S,9,V. NISTELROOY,,O69'
97410100,97410011,BRA,PARREIRA Carlos Alberto (BRA),S,9,RONALDO,,O69'
97410100,97410018,ECU,SUAREZ Luis (COL),S,17,G. ESPINOZA,,O69'
97410100,97410027,AUS,HIDDINK Guus (NED),S,3,MOORE,,O69'
97410100,97410030,TOG,PFISTER Otto (GER),S,9,DOSSEVI,,O69'
97410100,97410035,ENG,Sven-G�ran ERIKSSON (SWE),S,9,ROONEY,,O69'
97410100,97410039,MEX,LA VOLPE Ricardo (ARG),S,14,G. PINEDA,,O69'
97410100,97410039,POR,SCOLARI Luiz Felipe (BRA),S,23,H.POSTIGA,,O69'
97410200,97410051,ECU,SUAREZ Luis (COL),S,20,E. TENORIO,,O69'
97410400,97410062,FRA,DOMENECH Raymond (FRA),S,7,MALOUDA,,O69'
97410500,97410063,POR,SCOLARI Luiz Felipe (BRA),S,14,N.VALENTE,,O69'
249722,300061454,MEX,Javier AGUIRRE (MEX),S,11,C VELA,,O69'
249722,300061477,JPN,OKADA Takeshi (JPN),S,8,MATSUI,,O69'
249722,300061451,FRA,DOMENECH Raymond (FRA),S,10,GOVOU,,O69'
249722,300061461,ALG,SAADANE Rabah (ALG),S,15,ZIANI,,O69'
249722,300061479,NZL,HERBERT Ricki (NZL),S,14,FALLON,,O69'
249722,300061492,SUI,HITZFELD Ottmar (GER),S,10,NKUFO,,O69'
255931,300186492,MEX,HERRERA Miguel (MEX),S,18,A. GUARDADO,,O69'
255931,300186471,COL,PEKERMAN Jose (ARG),S,8,AGUILAR T.,,O69'
255931,300186477,BIH,SUSIC Safet (BIH),S,13,MUJD�A,,O69'
255931,300186505,NGA,KESHI Stephen (NGA),S,15,AZEEZ,,O69'
255931,300186500,ITA,Cesare PRANDELLI (ITA),S,8,MARCHISIO,,O69'
255931,300186514,SUI,HITZFELD Ottmar (GER),S,9,SEFEROVIC,,O69'
255931,300186483,POR,PAULO BENTO (POR),S,16,R. MEIRELES,,O69'
255931,300186470,NED,Louis VAN GAAL (NED),S,17,LENS,,O69'
255931,300186452,CRO,KOVAC Niko (CRO),S,18,OLI?,,O69'
255931,300186476,POR,PAULO BENTO (POR),S,11,�DER,,O69'
255953,300186485,GER,LOEW Joachim (GER),S,11,KLOSE,,O69'
255955,300186474,BRA,SCOLARI Luiz Felipe (BRA),S,9,FRED,,O69'
255951,300186459,GRE,SANTOS Fernando (POR),S,14,SALPINGIDIS,,O69'
255951,300186459,GRE,SANTOS Fernando (POR),S,14,SALPINGIDIS,,O69'
